userId,movieId,tag,tag_normalized,tag_datetime,timestamp
474,5316,World War II,world war ii,2006-01-16 01:31:51,1137375111
474,5349,superhero,superhero,2006-01-14 02:34:28,1137206068
474,5353,blind,blind,2006-01-20 19:17:01,1137784621
474,5377,Nick Hornby,nick hornby,2006-01-13 19:37:53,1137181073
474,5379,anti-Semitism,anti semitism,2006-01-14 02:28:52,1137205732
474,5379,Judaism,judaism,2006-01-14 02:28:52,1137205732
474,5398,boxing,boxing,2006-01-23 18:03:30,1138039410
474,5404,books,books,2006-01-23 17:57:55,1138039075
474,5445,future,future,2006-01-14 02:33:27,1137206007
474,5446,Australia,australia,2006-01-13 19:46:13,1137181573
474,5450,sisterhood,sisterhood,2006-01-23 18:00:55,1138039255
474,5450,women,women,2006-01-23 18:00:55,1138039255
474,5451,disability,disability,2006-01-16 01:34:47,1137375287
474,5451,mental illness,mental illness,2006-01-16 01:34:47,1137375287
474,5470,Oscar Wilde,oscar wilde,2006-01-13 19:45:30,1137181530
474,5475,In Netflix queue,in netflix queue,2006-01-14 01:26:18,1137201978
474,5483,movie business,movie business,2006-01-13 19:45:38,1137181538
474,5498,In Netflix queue,in netflix queue,2006-01-13 19:16:21,1137179781
474,5502,aliens,aliens,2006-01-14 02:34:25,1137206065
474,5505,adultery,adultery,2006-01-14 02:30:54,1137205854
474,5505,younger men,younger men,2006-01-14 02:30:54,1137205854
474,5527,AS Byatt,as byatt,2006-01-23 18:02:52,1138039372
474,5527,books,books,2006-01-23 18:02:52,1138039372
474,5528,photography,photography,2006-01-23 18:02:15,1138039335
474,5528,psychopaths,psychopaths,2006-01-23 18:02:15,1138039335
474,5548,homeless,homeless,2006-01-16 01:24:05,1137374645
474,5577,adolescence,adolescence,2006-01-23 18:00:26,1138039226
474,5601,Animal movie,animal movie,2006-01-23 18:04:12,1138039452
474,5603,crime,crime,2006-01-23 18:00:41,1138039241
474,5603,heist,heist,2006-01-23 18:00:41,1138039241
474,5618,anime,anime,2006-01-14 02:34:36,1137206076
474,5629,Bible,bible,2006-01-16 01:24:43,1137374683
474,5630,Hannibal Lecter,hannibal lecter,2006-02-04 13:31:24,1139059884
474,5633,bombs,bombs,2006-01-23 18:00:02,1138039202
474,5644,baseball,baseball,2006-01-23 18:03:01,1138039381
474,5644,Lou Gehrig,lou gehrig,2006-01-23 18:03:01,1138039381
474,5669,violence in america,violence in america,2006-01-23 17:58:53,1138039133
474,5673,pudding,pudding,2006-01-14 02:33:53,1137206033
474,5682,Holocaust,holocaust,2006-01-23 17:59:49,1138039189
474,5685,Girl Power,girl power,2006-01-14 02:34:08,1137206048
474,5690,made me cry,made me cry,2006-01-14 02:31:06,1137205866
474,5690,orphans,orphans,2006-01-14 02:31:06,1137205866
474,5721,In Netflix queue,in netflix queue,2006-01-14 01:09:36,1137200976
474,5721,Judaism,judaism,2006-01-14 01:09:36,1137200976
474,5747,World War I,world war i,2006-01-13 19:45:12,1137181512
474,5791,art,art,2006-01-23 17:59:41,1138039181
474,5792,dating,dating,2006-01-16 01:34:56,1137375296
474,5802,teenagers,teenagers,2006-01-23 18:04:02,1138039442
474,5812,salute to Douglas Sirk,salute to douglas sirk,2006-01-13 19:45:05,1137181505
474,5816,Magic,magic,2006-01-14 02:31:22,1137205882
474,5816,Wizards,wizards,2006-01-14 02:31:22,1137205882
474,5820,music business,music business,2006-01-23 18:03:39,1138039419
474,5875,short films,short films,2006-01-16 01:34:17,1137375257
474,5876,Graham Greene,graham greene,2006-01-23 18:03:15,1138039395
474,5878,coma,coma,2006-01-23 18:03:43,1138039423
474,5899,Africa,africa,2006-01-16 20:15:38,1137442538
474,5952,Tolkein,tolkein,2006-01-13 19:38:50,1137181130
474,5954,crime,crime,2006-01-23 17:57:50,1138039070
474,5954,nightclub,nightclub,2006-01-23 17:57:50,1138039070
474,5971,anime,anime,2006-01-23 18:01:21,1138039281
474,5989,crime,crime,2006-01-23 17:58:57,1138039137
474,5991,court,court,2006-01-23 17:59:05,1138039145
474,5991,jazz,jazz,2006-01-23 17:59:00,1138039140
474,5991,murder,murder,2006-01-23 17:59:02,1138039142
474,5994,Dickens,dickens,2006-01-23 18:01:26,1138039286
474,5995,Holocaust,holocaust,2006-01-13 19:46:02,1137181562
474,6002,drugs,drugs,2006-01-26 20:26:08,1138307168
474,6002,planes,planes,2006-01-26 20:26:08,1138307168
474,6002,widows/widowers,widows widowers,2006-01-26 20:26:08,1138307168
474,6003,television,television,2006-01-26 20:24:18,1138307058
474,6016,crime,crime,2006-01-23 17:59:17,1138039157
474,6016,photography,photography,2006-01-23 17:59:17,1138039157
474,6016,violence,violence,2006-01-23 17:59:17,1138039157
474,6020,class,class,2006-01-26 20:23:44,1138307024
474,6027,In Netflix queue,in netflix queue,2006-01-14 01:07:28,1137200848
474,6031,motherhood,motherhood,2006-01-23 18:00:34,1138039234
474,6031,race,race,2006-01-23 18:00:34,1138039234
474,6041,In Netflix queue,in netflix queue,2006-01-14 01:08:08,1137200888
474,6063,doll,doll,2006-01-16 01:33:14,1137375194
474,6090,ghosts,ghosts,2006-01-26 20:25:31,1138307131
474,6101,Chile,chile,2006-01-22 03:36:15,1137900975
474,6101,politics,politics,2006-01-22 03:36:15,1137900975
474,6101,South America,south america,2006-01-22 03:36:15,1137900975
474,6104,spoof,spoof,2006-01-23 18:01:19,1138039279
474,6156,England,england,2006-01-26 20:28:21,1138307301
474,6159,adolescence,adolescence,2006-01-26 20:23:51,1138307031
474,6163,obsession,obsession,2006-01-14 02:31:45,1137205905
474,6170,horses,horses,2006-01-26 20:24:08,1138307048
474,6178,blind,blind,2006-01-23 18:02:38,1138039358
474,6178,blindness,blindness,2006-01-23 18:02:38,1138039358
474,6178,race,race,2006-01-23 18:02:38,1138039358
474,6181,Civil War,civil war,2006-01-23 18:03:24,1138039404
474,6181,Stephen Crane,stephen crane,2006-01-23 18:03:24,1138039404
474,6183,Day and Hudson,day and hudson,2006-01-23 18:02:46,1138039366
474,6183,sexuality,sexuality,2006-01-23 18:02:46,1138039366
474,6195,books,books,2006-01-29 01:37:35,1138498655
474,6195,Stones of Summer,stones of summer,2006-01-29 01:37:35,1138498655
474,6197,mental illness,mental illness,2006-01-26 20:29:11,1138307351
474,6201,England,england,2006-01-13 22:27:24,1137191244
474,6216,World War II,world war ii,2006-01-26 20:27:09,1138307229
474,6218,soccer,soccer,2006-01-23 17:58:22,1138039102
474,6228,In Netflix queue,in netflix queue,2006-01-14 01:20:13,1137201613
474,6232,animal movie,animal movie,2006-01-23 17:58:46,1138039126
474,6232,lions,lions,2006-01-23 17:58:45,1138039125
474,6235,Holocaust,holocaust,2006-01-26 20:24:39,1138307079
474,6235,World War II,world war ii,2006-01-26 20:24:39,1138307079
474,6238,immigrants,immigrants,2006-01-26 20:24:56,1138307096
474,6242,television,television,2006-01-26 20:28:00,1138307280
474,6244,In Netflix queue,in netflix queue,2006-01-14 01:25:21,1137201921
474,6245,prostitution,prostitution,2006-01-26 20:29:21,1138307361
474,6254,screwball,screwball,2006-01-13 19:44:29,1137181469
474,6268,adolescence,adolescence,2006-01-26 20:27:41,1138307261
474,6269,Big Brothers,big brothers,2006-01-14 02:34:56,1137206096
474,6273,L.A.,l a,2006-01-17 18:03:45,1137521025
474,6281,crime,crime,2006-01-26 20:27:29,1138307249
474,6286,amnesia,amnesia,2006-01-23 18:00:59,1138039259
474,6288,gangs,gangs,2006-01-26 20:24:04,1138307044
474,6289,Titanic,titanic,2006-01-26 20:24:45,1138307085
474,6291,prostitution,prostitution,2006-01-23 18:00:48,1138039248
474,6296,mockumentary,mockumentary,2006-01-23 18:01:07,1138039267
474,6297,children,children,2006-01-26 20:25:01,1138307101
474,6299,birds,birds,2006-01-26 20:29:44,1138307384
474,6305,Ray Bradbury,ray bradbury,2006-01-13 19:44:50,1137181490
474,6308,lawyers,lawyers,2006-01-16 01:27:14,1137374834
474,6327,1970s,1970s,2006-01-28 22:14:39,1138486479
474,6327,movies,movies,2006-01-14 01:03:04,1137200584
474,6331,spelling bee,spelling bee,2006-01-23 18:10:07,1138039807
474,6333,Jean Grey,jean grey,2006-01-14 01:38:26,1137202706
474,6333,Magneto,magneto,2006-01-14 01:38:26,1137202706
474,6333,Rogue,rogue,2006-01-14 01:38:26,1137202706
474,6333,superhero,superhero,2006-01-14 02:18:02,1137205082
474,6333,Wolverine,wolverine,2006-01-14 01:38:26,1137202706
474,6334,teachers,teachers,2006-01-23 18:05:40,1138039540
474,6337,gambling,gambling,2006-01-26 20:27:24,1138307244
474,6339,trains,trains,2006-01-26 20:26:16,1138307176
474,6341,art,art,2006-01-26 20:28:24,1138307304
474,6350,anime,anime,2006-01-23 18:05:43,1138039543
474,6367,retro,retro,2006-01-23 18:06:02,1138039562
474,6368,movies,movies,2006-01-26 20:24:11,1138307051
474,6373,religion,religion,2006-01-16 01:31:16,1137375076
474,6375,In Netflix queue,in netflix queue,2006-01-14 01:01:26,1137200486
474,6375,They Might Be Giants,they might be giants,2006-01-14 01:01:26,1137200486
474,6377,Disney,disney,2006-01-23 18:06:33,1138039593
474,6377,fish,fish,2006-01-23 18:06:33,1138039593
474,6378,heist,heist,2006-01-26 20:25:28,1138307128
474,6380,child abuse,child abuse,2006-01-14 02:28:58,1137205738
474,6385,Girl Power,girl power,2006-01-14 01:40:10,1137202810
474,6390,Ninotchka remake,ninotchka remake,2006-01-26 20:28:40,1138307320
474,6400,crime,crime,2006-01-26 20:26:37,1138307197
474,6407,Olympics,olympics,2006-01-16 01:28:02,1137374882
474,6407,Tokyo,tokyo,2006-01-16 01:28:02,1137374882
474,6422,Civil War,civil war,2006-01-23 18:09:59,1138039799
474,6440,movie business,movie business,2006-01-26 20:23:57,1138307037
474,6452,In Netflix queue,in netflix queue,2006-01-14 01:22:17,1137201737
474,6454,Nazis,nazis,2006-01-26 20:26:44,1138307204
474,6466,In Netflix queue,in netflix queue,2006-01-14 01:27:07,1137202027
474,6502,zombies,zombies,2006-01-13 19:44:22,1137181462
474,6515,fugitive,fugitive,2006-01-14 02:35:35,1137206135
474,6516,In Netflix queue,in netflix queue,2006-01-14 01:28:47,1137202127
474,6535,politics,politics,2006-01-16 01:27:19,1137374839
474,6536,swashbuckler,swashbuckler,2006-01-26 20:28:46,1138307326
474,6539,swashbuckler,swashbuckler,2006-01-26 20:27:37,1138307257
474,6545,Dodie Smith,dodie smith,2006-01-13 19:45:24,1137181524
474,6547,flood,flood,2006-01-16 01:34:01,1137375241
474,6552,immigration,immigration,2006-01-23 18:05:59,1138039559
474,6565,horses,horses,2006-01-26 20:28:08,1138307288
474,6579,Japan,japan,2006-01-26 20:27:16,1138307236
474,6591,religion,religion,2006-01-23 18:08:39,1138039719
474,6592,marriage,marriage,2006-01-23 18:09:55,1138039795
474,6603,Othello,othello,2006-01-16 01:31:43,1137375103
474,6609,Bible,bible,2006-01-26 20:24:49,1138307089
474,6620,cancer,cancer,2006-01-14 02:28:35,1137205715
474,6636,road trip,road trip,2006-01-26 20:29:16,1138307356
474,6639,blindness,blindness,2006-01-26 20:29:41,1138307381
474,6650,family,family,2006-01-23 18:08:28,1138039708
474,6650,multiple roles,multiple roles,2006-01-23 18:08:28,1138039708
474,6650,murder,murder,2006-01-23 18:08:28,1138039708
474,6660,ballet,ballet,2006-01-26 20:27:45,1138307265
474,6662,Clousseau,clousseau,2006-01-16 01:34:26,1137375266
474,6667,FBI,fbi,2006-01-26 20:29:38,1138307378
474,6668,In Netflix queue,in netflix queue,2006-01-13 19:14:49,1137179689
474,6669,terminal illness,terminal illness,2006-01-23 18:07:19,1138039639
474,6708,con men,con men,2006-01-26 20:26:23,1138307183
474,6708,fatherhood,fatherhood,2006-01-26 20:26:23,1138307183
474,6710,vertriloquism,vertriloquism,2006-01-26 20:24:29,1138307069
474,6711,Japan,japan,2006-01-26 20:25:43,1138307143
474,6713,In Netflix queue,in netflix queue,2006-01-14 01:25:14,1137201914
474,6724,In Netflix queue,in netflix queue,2006-01-14 01:21:24,1137201684
474,6732,matchmaker,matchmaker,2006-01-16 01:32:10,1137375130
474,6744,vampire,vampire,2006-01-16 01:33:56,1137375236
474,6753,Animal movie,animal movie,2006-01-26 20:28:15,1138307295
474,6768,religion,religion,2006-01-23 18:08:34,1138039714
474,6770,adultery,adultery,2006-01-26 20:26:52,1138307212
474,6770,terminal illness,terminal illness,2006-01-26 20:26:52,1138307212
474,6773,biking,biking,2006-01-26 20:29:29,1138307369
474,6776,India,india,2006-01-13 19:45:44,1137181544
474,6785,Lonesome Polecat,lonesome polecat,2006-01-14 02:34:19,1137206059
474,6786,In Netflix queue,in netflix queue,2006-01-14 01:24:05,1137201845
474,6787,journalism,journalism,2006-01-23 18:05:29,1138039529
474,6787,Watergate,watergate,2006-01-23 18:05:29,1138039529
474,6788,pregnancy,pregnancy,2006-01-16 01:26:58,1137374818
474,6791,Food,food,2006-01-13 22:28:32,1137191312
474,6807,british comedy,british comedy,2006-01-26 20:26:33,1138307193
474,6810,domestic violence,domestic violence,2006-01-26 20:28:55,1138307335
474,6820,werewolf,werewolf,2006-01-23 18:06:48,1138039608
474,6832,amnesia,amnesia,2006-01-26 20:27:54,1138307274
474,6849,Christmas,christmas,2006-01-16 01:27:51,1137374871
474,6852,black and white,black and white,2006-01-26 20:25:25,1138307125
474,6852,Capote,capote,2006-01-26 20:25:25,1138307125
474,6852,crime,crime,2006-01-26 20:25:25,1138307125
474,6852,death penalty,death penalty,2006-01-26 20:25:25,1138307125
474,6852,murder,murder,2006-01-26 20:25:25,1138307125
474,6856,biopic,biopic,2006-01-23 18:11:57,1138039917
474,6863,school,school,2006-01-26 20:28:04,1138307284
474,6867,trains,trains,2006-01-23 18:10:11,1138039811
474,6870,child abuse,child abuse,2006-01-26 20:27:04,1138307224
474,6870,kidnapping,kidnapping,2006-01-26 20:27:04,1138307224
474,6874,martial arts,martial arts,2006-01-23 18:07:52,1138039672
474,6874,revenge,revenge,2006-01-23 18:07:52,1138039672
474,6881,Thanksgiving,thanksgiving,2006-01-13 19:46:07,1137181567
474,6890,adolescence,adolescence,2006-01-23 18:06:14,1138039574
474,6890,violence in america,violence in america,2006-01-23 18:06:14,1138039574
474,6909,transplants,transplants,2006-01-23 18:06:27,1138039587
474,6912,Rita Hayworth can dance!,rita hayworth can dance,2006-01-13 19:09:31,1137179371
474,6918,India,india,2006-01-23 18:11:10,1138039870
474,6932,journalism,journalism,2006-01-13 19:46:22,1137181582
474,6936,christmas,christmas,2006-01-23 18:06:21,1138039581
474,6944,remake,remake,2006-01-16 01:27:04,1137374824
474,6944,wedding,wedding,2006-01-16 01:27:04,1137374824
474,6948,music business,music business,2006-01-23 18:11:07,1138039867
474,6948,rap,rap,2006-01-23 18:11:07,1138039867
474,6963,Amish,amish,2006-01-13 19:44:38,1137181478
474,6970,Hepburn and Tracy,hepburn and tracy,2006-01-17 18:12:56,1137521576
474,6979,Cold War,cold war,2006-01-23 18:11:14,1138039874
474,6981,religion,religion,2006-01-23 18:11:49,1138039909
474,6984,Dickens,dickens,2006-01-23 18:10:22,1138039822
474,6985,saint,saint,2006-01-14 02:33:44,1137206024
474,6993,family,family,2006-01-23 18:06:58,1138039618
474,7013,good and evil,good and evil,2006-01-14 02:33:40,1137206020
474,7018,court,court,2006-01-16 01:34:36,1137375276
474,7018,Scott Turow,scott turow,2006-01-16 01:34:36,1137375276
474,7023,In Netflix queue,in netflix queue,2006-01-13 19:14:57,1137179697
474,7025,In Netflix queue,in netflix queue,2006-01-13 19:13:13,1137179593
474,7049,Astaire and Rogers,astaire and rogers,2006-01-20 19:16:20,1137784580
474,7050,Astaire and Rogers,astaire and rogers,2006-01-20 19:16:32,1137784592
474,7053,Astaire and Rogers,astaire and rogers,2006-01-23 18:09:51,1138039791
474,7055,Astaire and Rogers,astaire and rogers,2006-01-23 18:10:19,1138039819
474,7059,horses,horses,2006-01-23 18:08:48,1138039728
474,7061,terminal illness,terminal illness,2006-01-23 18:05:54,1138039554
474,7062,birds,birds,2006-01-23 18:05:35,1138039535
474,7062,prison,prison,2006-01-23 18:05:35,1138039535
474,7069,In Netflix queue,in netflix queue,2006-01-14 01:20:28,1137201628
474,7069,Shakespeare,shakespeare,2006-01-14 01:20:28,1137201628
474,7070,cattle drive,cattle drive,2006-01-23 18:09:40,1138039780
474,7071,In Netflix queue,in netflix queue,2006-01-14 01:12:34,1137201154
474,7073,Clousseau,clousseau,2006-01-16 01:37:31,1137375451
474,7079,disability,disability,2006-01-16 01:36:46,1137375406
474,7086,George Bernard Shaw,george bernard shaw,2006-01-14 01:21:43,1137201703
474,7087,E.M. Forster,e m forster,2006-01-23 18:09:11,1138039751
474,7088,In Netflix queue,in netflix queue,2006-01-14 01:27:11,1137202031
474,7090,martial arts,martial arts,2006-01-23 18:07:02,1138039622
474,7091,Marx brothers,marx brothers,2006-01-29 18:31:40,1138559500
474,7121,Hepburn and Tracy,hepburn and tracy,2006-01-13 19:40:04,1137181204
474,7132,Marx brothers,marx brothers,2006-01-23 18:08:55,1138039735
474,7132,opera,opera,2006-01-23 18:08:55,1138039735
474,7139,immigrants,immigrants,2006-01-23 18:07:33,1138039653
474,7141,In Netflix queue,in netflix queue,2006-01-14 01:19:29,1137201569
474,7153,Tolkein,tolkein,2006-01-13 19:40:17,1137181217
474,7156,Vietnam,vietnam,2006-01-23 18:06:41,1138039601
474,7158,real estate,real estate,2006-01-14 02:32:13,1137205933
474,7160,serial killer,serial killer,2006-01-23 18:08:45,1138039725
474,7162,Civil War,civil war,2006-01-23 18:05:48,1138039548
474,7190,Charlotte Bronte,charlotte bronte,2006-02-15 23:51:42,1140047502
474,7212,cross dressing,cross dressing,2006-01-23 18:07:44,1138039664
474,7212,men in drag,men in drag,2006-01-23 18:07:44,1138039664
474,7217,amnesia,amnesia,2006-01-17 18:13:41,1137521621
474,7218,In Netflix queue,in netflix queue,2006-01-13 19:18:25,1137179905
474,7219,truckers,truckers,2006-01-23 18:10:26,1138039826
474,7234,circus,circus,2006-01-14 02:35:03,1137206103
474,7256,mountain climbing,mountain climbing,2006-01-23 18:10:57,1138039857
474,7285,adolescence,adolescence,2006-01-23 18:10:37,1138039837
474,7301,priest,priest,2006-01-17 18:10:29,1137521429
474,7301,religion,religion,2006-01-17 18:10:29,1137521429
474,7318,religion,religion,2006-01-23 18:09:17,1138039757
474,7323,Cold War,cold war,2006-01-23 18:06:54,1138039614
474,7361,memory,memory,2006-01-14 02:30:08,1137205808
474,7371,Grace,grace,2006-01-14 02:30:00,1137205800
474,7382,adolescence,adolescence,2006-01-23 18:07:09,1138039629
474,7382,crime,crime,2006-01-23 18:07:09,1138039629
474,7438,revenge,revenge,2006-01-14 02:32:28,1137205948
474,7440,Holocaust,holocaust,2006-03-13 19:46:15,1142279175
474,7451,High School,high school,2006-01-14 02:32:42,1137205962
474,7479,World War II,world war ii,2006-01-23 18:11:33,1138039893
474,7493,multiple personalities,multiple personalities,2006-01-23 18:10:50,1138039850
474,7572,cancer,cancer,2006-01-13 19:46:35,1137181595
474,7584,Hepburn and Tracy,hepburn and tracy,2006-01-23 18:11:46,1138039906
474,7584,marriage,marriage,2006-01-23 18:11:46,1138039906
474,7614,Rogers and Hammerstein,rogers and hammerstein,2006-01-23 18:16:39,1138040199
474,7618,biopic,biopic,2006-01-14 01:20:47,1137201647
474,7618,In Netflix queue,in netflix queue,2006-01-14 01:20:48,1137201648
474,7619,blindness,blindness,2006-01-23 18:16:07,1138040167
474,7619,deaf,deaf,2006-01-23 18:16:11,1138040171
474,7646,Stephen King,stephen king,2006-01-16 01:27:40,1137374860
474,7649,space station,space station,2006-01-23 18:12:38,1138039958
474,7700,In Netflix queue,in netflix queue,2006-01-14 01:11:56,1137201116
474,7705,Hepburn and Tracy,hepburn and tracy,2006-01-17 18:14:01,1137521641
474,7705,sports,sports,2006-01-17 18:14:01,1137521641
474,7713,sexuality,sexuality,2006-01-23 18:13:31,1138040011
474,7714,King Arthur,king arthur,2006-01-23 18:13:18,1138039998
474,7728,adultery,adultery,2006-01-23 18:16:45,1138040205
474,7748,In Netflix queue,in netflix queue,2006-01-14 01:26:42,1137202002
474,7766,MacBeth,macbeth,2006-01-23 18:17:48,1138040268
474,7789,terrorism,terrorism,2006-01-23 18:12:12,1138039932
474,7792,In Netflix queue,in netflix queue,2006-01-14 01:08:59,1137200939
474,7831,Nick and Nora Charles,nick and nora charles,2006-01-14 01:20:38,1137201638
474,7832,Nick and Nora Charles,nick and nora charles,2006-01-14 01:21:57,1137201717
474,7833,Nick and Nora Charles,nick and nora charles,2006-01-14 01:21:01,1137201661
474,7834,Nick and Nora Charles,nick and nora charles,2006-01-14 01:04:26,1137200666
474,7835,Nick and Nora Charles,nick and nora charles,2006-01-14 01:22:27,1137201747
474,7924,In Netflix queue,in netflix queue,2006-01-14 01:21:17,1137201677
474,7926,In Netflix queue,in netflix queue,2006-01-13 19:15:53,1137179753
474,7932,Amtrak,amtrak,2006-01-14 20:39:52,1137271192
474,7932,Homeless,homeless,2006-01-14 20:39:52,1137271192
474,7932,independent,independent,2006-01-14 20:39:52,1137271192
474,7932,New York,new york,2006-01-14 20:39:52,1137271192
474,7932,Sundance award winner,sundance award winner,2006-01-14 20:39:51,1137271191
474,7932,Train,train,2006-01-14 20:39:52,1137271192
474,7934,psychology,psychology,2006-01-23 18:17:55,1138040275
474,7981,police,police,2006-01-23 18:15:18,1138040118
474,7983,show business,show business,2006-01-23 18:13:09,1138039989
474,8011,politics,politics,2006-04-02 17:22:21,1143998541
474,8014,In Netflix queue,in netflix queue,2006-01-14 01:02:24,1137200544
474,8019,remade,remade,2006-01-23 18:14:22,1138040062
474,8033,In Netflix queue,in netflix queue,2006-01-14 01:01:32,1137200492
474,8094,In Netflix queue,in netflix queue,2006-01-13 19:13:51,1137179631
474,8153,Van Gogh,van gogh,2006-01-16 01:36:59,1137375419
474,8167,swashbuckler,swashbuckler,2006-01-23 18:13:24,1138040004
474,8183,In Netflix queue,in netflix queue,2006-01-14 01:10:01,1137201001
474,8188,Not available from Netflix,not available from netflix,2006-01-13 19:19:16,1137179956
474,8190,In Netflix queue,in netflix queue,2006-01-14 01:24:24,1137201864
474,8191,Anne Boleyn,anne boleyn,2006-01-23 18:12:29,1138039949
474,8197,In Netflix queue,in netflix queue,2006-01-14 01:29:04,1137202144
474,8207,assassination,assassination,2006-01-23 18:14:27,1138040067
474,8228,heist,heist,2006-01-23 18:15:47,1138040147
474,8235,Clock,clock,2006-01-14 01:39:53,1137202793
474,8266,Prince,prince,2006-01-16 01:37:13,1137375433
474,8275,In Netflix queue,in netflix queue,2006-01-14 01:23:09,1137201789
474,8337,military,military,2006-01-23 18:13:13,1138039993
474,8338,convent,convent,2006-01-23 18:12:53,1138039973
474,8338,religion,religion,2006-01-23 18:12:53,1138039973
474,8341,Dickens,dickens,2006-01-14 01:04:11,1137200651
474,8360,ogres,ogres,2006-01-23 18:17:16,1138040236
474,8366,pregnancy,pregnancy,2006-01-23 18:17:00,1138040220
474,8366,religion,religion,2006-01-23 18:17:00,1138040220
474,8368,Magic,magic,2006-01-14 01:39:44,1137202784
474,8368,Wizards,wizards,2006-01-14 01:39:44,1137202784
474,8375,politics,politics,2006-01-16 01:36:52,1137375412
474,8376,high school,high school,2006-01-23 18:16:16,1138040176
474,8379,In Netflix queue,in netflix queue,2006-01-14 01:08:19,1137200899
474,8382,death,death,2006-01-16 01:36:32,1137375392
474,8424,divorce,divorce,2006-01-23 18:14:37,1138040077
474,8446,World War II,world war ii,2006-01-16 01:37:22,1137375442
474,8463,deafness,deafness,2006-01-23 18:15:33,1138040133
474,8464,food,food,2006-01-23 18:17:34,1138040254
474,8464,McDonalds,mcdonalds,2006-01-23 18:17:34,1138040254
474,8507,circus,circus,2006-01-23 18:14:50,1138040090
474,8530,Ireland,ireland,2006-01-23 18:14:31,1138040071
474,8580,fairy tales,fairy tales,2006-01-14 01:10:21,1137201021
474,8580,In Netflix queue,in netflix queue,2006-01-14 01:10:21,1137201021
474,8607,In Netflix queue,in netflix queue,2006-01-14 01:11:17,1137201077
474,8609,In Netflix queue,in netflix queue,2006-01-13 19:15:27,1137179727
474,8622,politics,politics,2006-01-23 18:14:43,1138040083
474,8622,terrorism,terrorism,2006-01-23 18:14:43,1138040083
474,8636,Doc Ock,doc ock,2006-01-14 01:39:58,1137202798
474,8638,generation X,generation x,2006-01-23 18:12:47,1138039967
474,8645,drugs,drugs,2006-01-23 18:15:55,1138040155
474,8645,immigrants,immigrants,2006-01-23 18:15:55,1138040155
474,8695,court,court,2006-01-16 01:36:09,1137375369
474,8714,Cole Porter,cole porter,2006-01-16 01:37:05,1137375425
474,8754,Oscar (Best Actress),oscar best actress,2006-03-13 20:42:01,1142282521
474,8765,In Netflix queue,in netflix queue,2006-01-13 19:15:07,1137179707
474,8784,psychology,psychology,2006-01-23 18:15:05,1138040105
474,8796,Rome,rome,2006-01-16 01:36:25,1137375385
474,8809,Australia,australia,2006-01-23 18:14:12,1138040052
474,8827,Stand Up,stand up,2006-01-23 18:12:49,1138039969
474,8838,In Netflix queue,in netflix queue,2006-01-13 19:15:58,1137179758
474,8874,zombies,zombies,2006-01-23 18:17:05,1138040225
474,8875,alcoholism,alcoholism,2006-01-23 18:14:02,1138040042
474,8875,marriage,marriage,2006-01-23 18:14:02,1138040042
474,8879,Agatha Christie,agatha christie,2006-04-23 01:18:55,1145755135
474,8879,Oscar (Best Supporting Actress),oscar best supporting actress,2006-04-23 01:18:58,1145755138
474,8879,train,train,2006-04-23 01:19:00,1145755140
474,8880,disability,disability,2006-01-23 18:16:02,1138040162
474,8914,time travel,time travel,2006-01-23 18:16:51,1138040211
474,8920,Oscar (Best Actress),oscar best actress,2006-03-13 20:42:02,1142282522
474,8938,parenthood,parenthood,2006-01-23 18:17:42,1138040262
474,8938,psychology,psychology,2006-01-23 18:17:42,1138040262
474,8943,stage,stage,2006-01-16 01:36:13,1137375373
474,8949,wine,wine,2006-01-23 18:17:22,1138040242
474,8950,psychology,psychology,2006-01-23 18:15:38,1138040138
474,8951,abortion,abortion,2006-01-23 18:17:52,1138040272
474,8958,biopic,biopic,2006-01-23 18:16:54,1138040214
474,8961,Disney,disney,2006-01-23 18:15:15,1138040115
474,8961,superhero,superhero,2006-01-23 18:15:15,1138040115
474,8970,Peter Pan,peter pan,2006-01-23 18:14:46,1138040086
474,8979,Hearst,hearst,2006-01-17 18:10:49,1137521449
474,8983,martial arts,martial arts,2006-01-23 18:15:09,1138040109
474,8998,In Netflix queue,in netflix queue,2006-01-13 19:15:38,1137179738
474,9018,journalism,journalism,2006-01-23 18:14:06,1138040046
474,25753,gold,gold,2006-02-14 18:15:48,1139940948
474,25825,revenge,revenge,2006-01-14 02:30:43,1137205843
474,25841,show business,show business,2006-01-23 18:17:29,1138040249
474,25855,In Netflix queue,in netflix queue,2006-01-13 19:13:57,1137179637
474,25865,In Netflix queue,in netflix queue,2006-01-14 01:20:52,1137201652
474,25886,made me cry,made me cry,2006-01-14 02:33:58,1137206038
474,25940,mirrors,mirrors,2006-01-17 18:08:10,1137521290
474,25952,In Netflix queue,in netflix queue,2006-01-13 19:15:13,1137179713
474,26085,Not available from Netflix,not available from netflix,2006-01-13 19:14:25,1137179665
474,26131,In Netflix queue,in netflix queue,2006-01-14 01:09:42,1137200982
474,26151,donkey,donkey,2006-04-22 23:51:35,1145749895
474,26242,In Netflix queue,in netflix queue,2006-01-13 19:12:50,1137179570
474,26662,anime,anime,2006-01-23 18:15:36,1138040136
474,26776,In Netflix queue,in netflix queue,2006-01-13 19:16:26,1137179786
474,27731,In Netflix queue,in netflix queue,2006-01-14 01:12:02,1137201122
474,27741,In Netflix queue,in netflix queue,2006-01-13 19:13:07,1137179587
